,Census year,Block ID,Property ID,Base property ID,Suburb,Trading name,Business address,Industry (ANZSIC4) description,Longitude,Latitude,location,Postcode,Google Search Link,Cuisine
23574,2010,85,105746,105746,Melbourne (CBD),Sushi Sushi (B1),"Shop 18, LwrGround , 300 La Trobe Street MELBOURNE 3000",Takeaway Food Services,144.9628389,-37.810902,"-37.810901747299994, 144.96283887080034",3000,https://www.google.com/search?q=Sushi+Sushi+(B1)+Melbourne,Japanese
23577,2010,85,105746,105746,Melbourne (CBD),Yoyogi,"Shop 6, LwrGround , 300 La Trobe Street MELBOURNE 3000",Takeaway Food Services,144.9628389,-37.810902,"-37.810901747299994, 144.96283887080034",3000,https://www.google.com/search?q=Yoyogi+Melbourne,Japanese
23578,2010,85,105746,105746,Melbourne (CBD),Tomodachi Melbourne Central,"Shop 317, Level 3, 300 La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.9628389,-37.810902,"-37.810901747299994, 144.96283887080034",3000,https://www.google.com/search?q=Tomodachi+Melbourne+Central+Melbourne,Japanese
23606,2010,104,108087,108087,Melbourne (CBD),Bean With Envy,408 Queen Street MELBOURNE 3000,Cafes and Restaurants,144.9584766,-37.808981,"-37.80898117325, 144.95847659548983",3000,https://www.google.com/search?q=Bean+With+Envy+Melbourne,Cafe
23688,2010,246,101693,101693,Carlton,Don Tojo,"Unit 3, 164-164 Cardigan Street CARLTON 3053",Cafes and Restaurants,144.9656262,-37.801326,"-37.80132622195, 144.9656261769553",3053,https://www.google.com/search?q=Don+Tojo+Melbourne,Japanese
23747,2010,262,603473,107875,Carlton,QB'S Cafe,"Ground , 261-263 Queensberry Street CARLTON 3053",Cafes and Restaurants,144.9599256,-37.804406,"-37.80440557809662, 144.95992561535002",3053,https://www.google.com/search?q=QB'S+Cafe+Melbourne,Cafe
23751,2010,265,559514,559514,Carlton,Red Whisk Cafe,"Part Basement , 488 Swanston Street CARLTON 3053",Cafes and Restaurants,144.9635433,-37.805585,"-37.80558463405, 144.9635432562472",3053,https://www.google.com/search?q=Red+Whisk+Cafe+Melbourne,Cafe
23917,2007,14,104004,104004,Melbourne (CBD),Aria Cafe,"Part Ground , 342-348 Flinders Street MELBOURNE 3000",Cafes and Restaurants,144.9630855,-37.818453,"-37.81845312347848, 144.96308549251972",3000,https://www.google.com/search?q=Aria+Cafe+Melbourne,Cafe
23928,2007,15,104010,104010,Melbourne (CBD),Red Nine,15 Flinders Street MELBOURNE 3000,Cafes and Restaurants,144.965635,-37.817609,"-37.81760871591439, 144.96563502357697",3000,https://www.google.com/search?q=Red+Nine+Melbourne,Australian
23935,2007,16,104017,104017,Melbourne (CBD),The Meridian International School,194-196 Flinders Street MELBOURNE 3000,Technical and Vocational Education and Training,144.968154,-37.816739,"-37.816738925006746, 144.968153819359",3000,https://www.google.com/search?q=The+Meridian+International+School+Melbourne,Cafe
23938,2007,16,108532,108532,Melbourne (CBD),Two Fingers,"Lot , Ground , 27-37 Russell Street MELBOURNE 3000",Cafes and Restaurants,144.969257,-37.815989,"-37.815988724542635, 144.96925702324145",3000,https://www.google.com/search?q=Two+Fingers+Melbourne,Australian
23942,2007,17,103592,103592,Melbourne (CBD),Sempre Cafe,"Level 1, 11-0 Exhibition Street MELBOURNE 3000",Cafes and Restaurants,144.9717358,-37.815463,"-37.815462590085005, 144.9717357976545",3000,https://www.google.com/search?q=Sempre+Cafe+Melbourne,Cafe
23949,2007,18,111071,111071,Melbourne (CBD),Cafe 8,72-74 Flinders Street MELBOURNE 3000,Takeaway Food Services,144.9727303,-37.815463,"-37.815463035078, 144.97273027039304",3000,https://www.google.com/search?q=Cafe+8+Melbourne,Cafe
23966,2007,25,101788,101788,Melbourne (CBD),Lorea,Flinders Lane MELBOURNE 3000,Cafes and Restaurants,144.9654838,-37.816646,"-37.816645850433005, 144.9654838240015",3000,https://www.google.com/search?q=Lorea+Melbourne,Australian
23975,2007,25,102086,102086,Melbourne (CBD),Polyester Records,"Ground , 288 Collins Street MELBOURNE 3000",Entertainment Media Retailing,144.9649829,-37.816549,"-37.81654914719199, 144.96498294239956",3000,https://www.google.com/search?q=Polyester+Records+Melbourne,Cafe
23978,2007,25,109264,109264,Melbourne (CBD),Tober Sushi,"Ground , 45 Swanston Street MELBOURNE 3000",Takeaway Food Services,144.9666327,-37.816328,"-37.816328191819, 144.9666326798257",3000,https://www.google.com/search?q=Tober+Sushi+Melbourne,Japanese
23981,2007,26,102074,102074,Melbourne (CBD),In A Rush,"Shop 2, Ground , 171 Collins Street MELBOURNE 3000",Cafes and Restaurants,144.9683222,-37.815529,"-37.81552936041959, 144.9683222246338",3000,https://www.google.com/search?q=In+A+Rush+Melbourne,Cafe
23985,2007,26,109418,109418,Melbourne (CBD),Westin Hotel Lobby Cafe,207-209 Collins Street MELBOURNE 3000,Cafes and Restaurants,144.9674346,-37.815813,"-37.815812558561305, 144.9674346123005",3000,https://www.google.com/search?q=Westin+Hotel+Lobby+Cafe+Melbourne,Cafe
23997,2007,32,102115,102115,Melbourne (CBD),Kawa Japanese Takeaway,"Part Ground , 530 Collins Street MELBOURNE 3000",Takeaway Food Services,144.9568208,-37.817705,"-37.81770489043015, 144.95682075919137",3000,https://www.google.com/search?q=Kawa+Japanese+Takeaway+Melbourne,Japanese
24056,2007,44,101147,101147,Melbourne (CBD),Shuji Sushi,"Shop 13, 399-403 Bourke Street MELBOURNE 3000",Takeaway Food Services,144.9622052,-37.815139,"-37.81513905251065, 144.96220519105626",3000,https://www.google.com/search?q=Shuji+Sushi+Melbourne,Japanese
24058,2007,44,105956,105956,Melbourne (CBD),Octane Espresso,5 Little Collins Street MELBOURNE 3000,Takeaway Food Services,144.9617477,-37.815608,"-37.81560783787337, 144.9617476861053",3000,https://www.google.com/search?q=Octane+Espresso+Melbourne,Cafe
24059,2007,44,105957,105957,Melbourne (CBD),Sprout,"Part Ground , 382 Little Collins Street MELBOURNE 3000",Takeaway Food Services,144.9619576,-37.815562,"-37.815561573057465, 144.9619575500068",3000,https://www.google.com/search?q=Sprout+Melbourne,Australian
24061,2007,44,106373,106373,Melbourne (CBD),Eatcetera Etc,"Ground , 27 McKillop Street MELBOURNE 3000",Catering Services,144.9614939,-37.815244,"-37.81524392439455, 144.96149388730677",3000,https://www.google.com/search?q=Eatcetera+Etc+Melbourne,Australian
24065,2007,45,101144,101144,Melbourne (CBD),Cafe E Torta,Bourke Street MELBOURNE 3000,Cafes and Restaurants,144.9639735,-37.814389,"-37.81438908042054, 144.96397349236796",3000,https://www.google.com/search?q=Cafe+E+Torta+Melbourne,Cafe
24075,2007,45,109277,109277,Melbourne (CBD),Elounge Internet & Network Games,Over 149-153 Swanston Street MELBOURNE 3000,Internet Service Providers and Web Search Portals,144.9656595,-37.814225,"-37.8142253947174, 144.96565945323522",3000,https://www.google.com/search?q=Elounge+Internet+&+Network+Games+Melbourne,Cafe
24130,2007,55,101193,101193,Melbourne (CBD),Octane Espresso Pty Ltd,338-352 Bourke Street MELBOURNE 3000,"Pubs, Taverns and Bars",144.963298,-37.813605,"-37.813604858013775, 144.96329803216406",3000,https://www.google.com/search?q=Octane+Espresso+Pty+Ltd+Melbourne,Cafe
24132,2007,55,109285,109285,Melbourne (CBD),Claypot King,"Ground 0, 209 Swanston Street MELBOURNE 3000",Cafes and Restaurants,144.9650475,-37.812898,"-37.81289848281115, 144.9650474520376",3000,https://www.google.com/search?q=Claypot+King+Melbourne,Chinese
24183,2007,64,105706,105706,Melbourne (CBD),Masal Cafe Restaurant,"Shop , Ground , 389-395 Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.9610213,-37.812882,"-37.81288173709997, 144.96102129795875",3000,https://www.google.com/search?q=Masal+Cafe+Restaurant+Melbourne,Indian
24185,2007,64,105706,105706,Melbourne (CBD),Sakura Sushi Express,"Part Ground , 389-395 Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.9610213,-37.812882,"-37.81288173709997, 144.96102129795875",3000,https://www.google.com/search?q=Sakura+Sushi+Express+Melbourne,Japanese
24189,2007,65,103312,103312,Melbourne (CBD),Hudson Coffee Lonsdale,"Shop 33,  Elizabeth Street MELBOURNE 3000",Cafes and Restaurants,144.9628983,-37.812702,"-37.812701589678525, 144.96289829063073",3000,https://www.google.com/search?q=Hudson+Coffee+Lonsdale+Melbourne,Cafe
24192,2007,65,105697,105697,Melbourne (CBD),Mills Bricks,"Shop 3,  Lonsdale Street MELBOURNE 3000",Takeaway Food Services,144.9643168,-37.81206,"-37.81206040238486, 144.96431675778712",3000,https://www.google.com/search?q=Mills+Bricks+Melbourne,Cafe
24202,2007,66,109435,109435,Melbourne (CBD),Shanghai Dumpling And Noodle Restaurant,"Gnd & Flr1 , 23 Tattersalls Lane MELBOURNE 3000",Cafes and Restaurants,144.9654464,-37.811866,"-37.81186552343313, 144.9654464418345",3000,https://www.google.com/search?q=Shanghai+Dumpling+And+Noodle+Restaurant+Melbourne,Chinese
24203,2007,66,109951,109951,Melbourne (CBD),Kum Den Restaurant,"Floor 1, 3-5 Waratah Place MELBOURNE 3000",Cafes and Restaurants,144.9670432,-37.811719,"-37.81171876702994, 144.96704322883429",3000,https://www.google.com/search?q=Kum+Den+Restaurant+Melbourne,Chinese
24227,2007,74,608653,105737,Melbourne (CBD),Food & Tea Gallery,404-406 Lonsdale Street MELBOURNE 3000,Cafes and Restaurants,144.9603367,-37.812444,"-37.812443516661304, 144.9603366830966",3000,https://www.google.com/search?q=Food+&+Tea+Gallery+Melbourne,Asian
24230,2007,74,106017,106017,Melbourne (CBD),Kerbside Caffe,"Shop 3, 391 Little Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.9603508,-37.811875,"-37.8118754125278, 144.9603507674639",3000,https://www.google.com/search?q=Kerbside+Caffe+Melbourne,Cafe
24233,2007,76,589841,105749,Melbourne (CBD),ec Pot Cafe Bar,7 Little Lonsdale Street MELBOURNE 3000,Cafes and Restaurants,144.9657345,-37.81068,"-37.8106799743433, 144.96573447495646",3000,https://www.google.com/search?q=ec+Pot+Cafe+Bar+Melbourne,Cafe
24237,2007,76,589841,105749,Melbourne (CBD),Palette Food & Wine,29-31 Little Lonsdale Street MELBOURNE 3000,Cafes and Restaurants,144.9657345,-37.81068,"-37.8106799743433, 144.96573447495646",3000,https://www.google.com/search?q=Palette+Food+&+Wine+Melbourne,Australian
24260,2007,85,222221,105746,Melbourne (CBD),100 Mile Cafe,"Shop 313, Level 3, 300 La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.9628483,-37.810903,"-37.810903109734795, 144.9628483153142",3000,https://www.google.com/search?q=100+Mile+Cafe+Melbourne,Australian
24268,2007,85,222221,105746,Melbourne (CBD),Gloria Jeans,"Shop 4, LwrGround 0, 300 La Trobe Street MELBOURNE 3000",Takeaway Food Services,144.9628483,-37.810903,"-37.810903109734795, 144.9628483153142",3000,https://www.google.com/search?q=Gloria+Jeans+Melbourne,Cafe
24272,2007,85,222221,105746,Melbourne (CBD),The Groove Train Cafe,"Shop 302, Level 3, 300 La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.9628483,-37.810903,"-37.810903109734795, 144.9628483153142",3000,https://www.google.com/search?q=The+Groove+Train+Cafe+Melbourne,Cafe
24273,2007,85,222221,105746,Melbourne (CBD),Un Caffe Bar Melbourne Central,"Kiosk 2, Ground , 300 La Trobe Street MELBOURNE 3000",Takeaway Food Services,144.9628483,-37.810903,"-37.810903109734795, 144.9628483153142",3000,https://www.google.com/search?q=Un+Caffe+Bar+Melbourne+Central+Melbourne,Cafe
24334,2007,214,103134,103134,Carlton,Ototo Sushi,192 Elgin Street CARLTON 3053,Takeaway Food Services,144.9681733,-37.796983,"-37.79698342353633, 144.96817333335366",3053,https://www.google.com/search?q=Ototo+Sushi+Melbourne,Japanese
24352,2007,224,103149,103149,Carlton,Orange Bean Espresso,104 Elgin Street CARLTON 3053,Takeaway Food Services,144.9712016,-37.797187,"-37.797186545798986, 144.97120163216238",3053,https://www.google.com/search?q=Orange+Bean+Espresso+Melbourne,Cafe
24367,2007,245,104450,104450,Carlton,Rice Bar Not Only Rice,"Shop 1, Ground , 121-257 Cardigan Street CARLTON 3053",Cafes and Restaurants,144.9651135,-37.800772,"-37.800772159209785, 144.96511352705818",3053,https://www.google.com/search?q=Rice+Bar+Not+Only+Rice+Melbourne,Asian Fusion
24395,2007,252,111061,106250,Carlton,The Original Thai,122 Lygon Street CARLTON 3053,Cafes and Restaurants,144.9667115,-37.804439,"-37.80443910397452, 144.9667114577178",3053,https://www.google.com/search?q=The+Original+Thai+Melbourne,Thai
24399,2007,252,111068,106250,Carlton,Mai Thi Vietnamese,106 Lygon Street CARLTON 3053,Cafes and Restaurants,144.9667115,-37.804439,"-37.80443910397452, 144.9667114577178",3053,https://www.google.com/search?q=Mai+Thi+Vietnamese+Melbourne,Vietnamese
24411,2007,265,559514,559514,Carlton,Cafe Ami,"Part Basement 0, 488 Swanston Street CARLTON 3053",Cafes and Restaurants,144.9635527,-37.805586,"-37.805586033215825, 144.96355270696455",3053,https://www.google.com/search?q=Cafe+Ami+Melbourne,Cafe
24412,2007,265,559514,559514,Carlton,Cafe Crema On Swanston,"Unit 4, Ground 0, 488 Swanston Street CARLTON 3053",Cafes and Restaurants,144.9635527,-37.805586,"-37.805586033215825, 144.96355270696455",3053,https://www.google.com/search?q=Cafe+Crema+On+Swanston+Melbourne,Cafe
24539,2007,773,560261,560261,Docklands,Lot 50 Local,50 Lorimer Street DOCKLANDS 3008,Cafes and Restaurants,144.9474905,-37.824841,"-37.82484066362901, 144.9474905013594",3008,https://www.google.com/search?q=Lot+50+Local+Melbourne,Australian
24593,2007,1102,611576,611576,Docklands,Ten Ten Cafe,"Part Ground 0, 1010 La Trobe Street DOCKLANDS 3008",Cafes and Restaurants,0,0,0,3008,https://www.google.com/search?q=Ten+Ten+Cafe+Melbourne,Cafe
24594,2007,1103,558180,558180,Docklands,Concourse Cafe,"Part Ground 0, 140 Harbour Esplanade DOCKLANDS 3008",Cafes and Restaurants,144.9475184,-37.816493,"-37.81649272044851, 144.9475184354052",3008,https://www.google.com/search?q=Concourse+Cafe+Melbourne,Australian
24596,2007,1103,598609,573403,Docklands,Harbour Cafe,"Rear Level 4, 120-120 Harbour Esplanade DOCKLANDS 3008",Cafes and Restaurants,144.9476206,-37.818132,"-37.81813236544359, 144.94762060619786",3008,https://www.google.com/search?q=Harbour+Cafe+Melbourne,Cafe
24597,2007,1103,599505,573403,Docklands,Cafe 23,"Shop 13, Level 4, 744 Bourke Street DOCKLANDS 3008",Cafes and Restaurants,144.9476206,-37.818132,"-37.81813236544359, 144.94762060619786",3008,https://www.google.com/search?q=Cafe+23+Melbourne,Cafe
24598,2007,1103,599505,573403,Docklands,Cento Celli Cafe,768B Bourke Street DOCKLANDS 3008,Cafes and Restaurants,144.9476206,-37.818132,"-37.81813236544359, 144.94762060619786",3008,https://www.google.com/search?q=Cento+Celli+Cafe+Melbourne,Cafe
24604,2007,1103,589575,589575,Docklands,Broadcast Cafe,"Part Level 1, 160 Harbour Esplanade DOCKLANDS 3008",Cafes and Restaurants,144.9459496,-37.81581,"-37.81581020090148, 144.94594961187482",3008,https://www.google.com/search?q=Broadcast+Cafe+Melbourne,Australian
24605,2007,1104,598658,576023,Docklands,Gloria Jean's Coffees,22 Waterview Walk DOCKLANDS 3008,Cafes and Restaurants,144.9480015,-37.819382,"-37.819382282295194, 144.9480015267137",3008,https://www.google.com/search?q=Gloria+Jean's+Coffees+Melbourne,Cafe
24608,2007,1105,598590,598590,Docklands,Olivino On Collins,"Part Level 2, 750 Collins Street DOCKLANDS 3008",Cafes and Restaurants,0,0,0,3008,https://www.google.com/search?q=Olivino+On+Collins+Melbourne,Cafe
24609,2007,1105,598590,598590,Docklands,Shinsei Noodles And Sushi Bar,"Part Level 2, 750 Collins Street DOCKLANDS 3008",Cafes and Restaurants,0,0,0,3008,https://www.google.com/search?q=Shinsei+Noodles+And+Sushi+Bar+Melbourne,Japanese
24623,2007,1109,584059,584059,Docklands,The Quay Bar & Brasserie,4-6 Newquay Promenade DOCKLANDS 3008,Cafes and Restaurants,144.9436868,-37.813809,"-37.813809466558155, 144.94368675837345",3008,https://www.google.com/search?q=The+Quay+Bar+&+Brasserie+Melbourne,Australian
24626,2007,1109,601809,593728,Docklands,Beachclub,"Shop 120, Level 1, 427 Docklands Drive DOCKLANDS 3008",Cafes and Restaurants,144.9393085,-37.815226,"-37.81522645600997, 144.93930852676078",3008,https://www.google.com/search?q=Beachclub+Melbourne,Australian
24627,2007,1109,601809,593728,Docklands,Blue Fire,"Shop 17, 427 Docklands Drive DOCKLANDS 3008",Cafes and Restaurants,144.9393085,-37.815226,"-37.81522645600997, 144.93930852676078",3008,https://www.google.com/search?q=Blue+Fire+Melbourne,Australian
24632,2007,1109,601810,593728,Docklands,Melbourne Yatch CLub Hotel,"Shop 13, 439-441 Docklands Drive DOCKLANDS 3008","Pubs, Taverns and Bars",144.9393085,-37.815226,"-37.81522645600997, 144.93930852676078",3008,https://www.google.com/search?q=Melbourne+Yatch+CLub+Hotel+Melbourne,Australian
24635,2007,1109,593731,593731,Docklands,Hot Chocolate Coffee & Chocolate Bar Pty Ltd,"Unit 17, 439 Doepel Way DOCKLANDS 3008",Cafes and Restaurants,144.9392448,-37.815807,"-37.8158071275229, 144.9392448269537",3008,https://www.google.com/search?q=Hot+Chocolate+Coffee+&+Chocolate+Bar+Pty+Ltd+Melbourne,Cafe
24649,2008,11,559405,559405,Melbourne (CBD),Hot kitchen,555 Flinders Lane MELBOURNE 3000,Cafes and Restaurants,144.955838,-37.820019,"-37.82001949064651, 144.9558381581",3000,https://www.google.com/search?q=Hot+kitchen+Melbourne,Chinese
24650,2008,12,103956,103956,Melbourne (CBD),Barista Express,"Ground , 487 Flinders Lane MELBOURNE 3000",Cafes and Restaurants,144.9577126,-37.81938,"-37.8193799426, 144.95771255169203",3000,https://www.google.com/search?q=Barista+Express+Melbourne,Cafe
24656,2008,12,105402,105402,Melbourne (CBD),Tokyo Hut Japanese Restaurant,"Level 1, 10 King Street MELBOURNE 3000",Cafes and Restaurants,144.9576373,-37.819927,"-37.819927397300006, 144.95763730228822",3000,https://www.google.com/search?q=Tokyo+Hut+Japanese+Restaurant+Melbourne,Japanese
24657,2008,12,110091,110091,Melbourne (CBD),S M XL Pty Ltd,"Shop 5, 15-33 William Street MELBOURNE 3000",Cafes and Restaurants,144.959198,-37.819294,"-37.81929390638578, 144.9591980659",3000,https://www.google.com/search?q=S+M+XL+Pty+Ltd+Melbourne,Australian
24689,2008,17,103592,103592,Melbourne (CBD),Eleven Ex Cafe,"Level 2, 11 Exhibition Street MELBOURNE 3000",Cafes and Restaurants,144.971726,-37.815461,"-37.815461267240394, 144.9717264012",3000,https://www.google.com/search?q=Eleven+Ex+Cafe+Melbourne,Cafe
24704,2008,21,102106,102106,Melbourne (CBD),Commuter's Pit Stop,"Part Ground , 595-605 Collins Street MELBOURNE 3000",Cafes and Restaurants,144.955209,-37.819373,"-37.81937263335908, 144.9552088785",3000,https://www.google.com/search?q=Commuter's+Pit+Stop+Melbourne,Cafe
24711,2008,23,106437,106437,Melbourne (CBD),La Barrista,"Unit 1, Ground , 50 Market Street MELBOURNE 3000",Cafes and Restaurants,144.960819,-37.818046,"-37.81804583727843, 144.96081898490002",3000,https://www.google.com/search?q=La+Barrista+Melbourne,Cafe
24734,2008,25,110857,110857,Melbourne (CBD),Coco Rice,10 Collins Street MELBOURNE 3000,Takeaway Food Services,144.9661033,-37.815992,"-37.81599220398506, 144.96610328449998",3000,https://www.google.com/search?q=Coco+Rice+Melbourne,Thai
24808,2008,38,105913,105913,Melbourne (CBD),Crema Espresso Bar,"Shop 2, 61-67 Little Collins Street MELBOURNE 3000",Cafes and Restaurants,144.9716921,-37.813141,"-37.813140872987816, 144.97169208780002",3000,https://www.google.com/search?q=Crema+Espresso+Bar+Melbourne,Cafe
24820,2008,41,105948,105948,Melbourne (CBD),Brux Bar And Restaurant,582-584 Little Collins Street MELBOURNE 3000,Cafes and Restaurants,144.955352,-37.817419,"-37.817418958437955, 144.9553519104",3000,https://www.google.com/search?q=Brux+Bar+And+Restaurant+Melbourne,Australian
